Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
1975,CMR,0.12,0.592,0.288,0.9999
1975,COD,0.077,0.64,0.283,1.0
1975,COG,0.155,0.601,0.244,0.9993
1975,COL,0.134,0.628,0.238,0.9998
1975,CRI,0.117,0.617,0.265,0.9999
1975,CSK,0.092,0.647,0.261,0.9999
1975,CUB,0.132,0.642,0.226,0.9997
1975,CYP,0.094,0.646,0.26,0.9999
1975,DDR,0.086,0.612,0.302,0.9999
1975,DEU,0.098,0.635,0.266,0.9999
1975,DNK,0.096,0.595,0.309,0.9998
1975,DOM,0.066,0.638,0.296,0.9999
1975,DZA,0.117,0.626,0.257,0.9999
1975,ECU,0.103,0.612,0.285,0.9999
1975,ESP,0.094,0.625,0.282,1.0
1975,ETH,0.113,0.615,0.272,0.9999
1975,FIN,0.017,0.637,0.346,0.9992
1975,FJI,0.086,0.625,0.289,0.9999
1975,FRA,0.122,0.614,0.263,0.9999
1975,GAB,0.084,0.646,0.27,0.9996
1975,GBR,0.109,0.61,0.28,0.9998
1975,GHA,0.122,0.622,0.255,0.9998
1975,GIN,0.097,0.643,0.259,0.9999
1975,GNQ,0.113,0.614,0.273,0.9999
1975,GRC,0.093,0.605,0.302,0.9998
1975,GRD,0.054,0.615,0.331,0.9999
1975,GTM,0.094,0.663,0.243,0.9999
1975,GUY,0.118,0.651,0.23,0.9998
1975,HND,0.101,0.611,0.288,0.9998
1975,HUN,0.079,0.61,0.311,0.9999
1975,IDN,0.08,0.604,0.316,1.0
1975,IND,0.117,0.597,0.286,0.9998
1975,IRL,0.137,0.647,0.216,0.9996
1975,IRN,0.101,0.645,0.254,0.9998
1975,IRQ,0.15,0.571,0.279,0.9998
1975,ISL,0.106,0.646,0.248,0.9996
1975,ISR,0.143,0.61,0.247,0.9997
1975,ITA,0.07,0.611,0.319,1.0
1975,JAM,0.105,0.627,0.267,0.9998
1975,JOR,0.094,0.676,0.23,0.9997
1975,JPN,0.064,0.621,0.315,0.9999
1975,KEN,0.109,0.613,0.279,0.9999
1975,KHM,0.116,0.577,0.307,0.9999
1975,KWT,0.112,0.624,0.263,0.9998
1975,LAO,0.1,0.584,0.315,0.9999
1975,LBR,0.103,0.594,0.303,0.9999
1975,LBY,0.166,0.576,0.257,0.9997
1975,LKA,0.091,0.641,0.268,0.9999
1975,LSO,0.152,0.624,0.224,0.9994
1975,MAR,0.099,0.672,0.229,0.9999
1975,MDG,0.117,0.621,0.262,0.9999
1975,MEX,0.1,0.688,0.212,0.9999
1975,MLI,0.152,0.609,0.24,0.9995
1975,MMR,0.08,0.637,0.284,0.9998
1975,MNG,0.097,0.578,0.325,0.9999
1975,MOZ,0.155,0.612,0.233,0.9998
1975,MRT,0.129,0.573,0.297,0.9998
1975,MUS,0.085,0.577,0.337,0.9997
1975,MWI,0.056,0.604,0.34,0.9999
1975,MYS,0.102,0.608,0.29,0.9999
1975,NER,0.123,0.622,0.255,0.9998
1975,NGA,0.114,0.61,0.276,0.9999
1975,NIC,0.108,0.638,0.255,0.9997
1975,NLD,0.124,0.574,0.302,0.9999
1975,NOR,0.092,0.638,0.27,0.9998
1975,NPL,0.092,0.632,0.276,0.9999
1975,NZL,0.115,0.628,0.257,0.9998
1975,OMN,0.099,0.599,0.303,0.9996
1975,PAK,0.115,0.591,0.295,0.9998
1975,PAN,0.029,0.699,0.271,0.9999
1975,PER,0.088,0.664,0.247,0.9999
1975,PHL,0.075,0.65,0.275,0.9998
1975,POL,0.082,0.603,0.316,0.9999
1975,PRT,0.087,0.637,0.276,0.9999
1975,PRY,0.117,0.546,0.336,1.0
1975,QAT,0.088,0.58,0.332,0.9997
1975,ROU,0.083,0.629,0.288,1.0
1975,RUS,0.125,0.609,0.266,0.9999
1975,RWA,0.143,0.557,0.299,0.9999
1975,SAU,0.1,0.571,0.329,0.9999
1975,SDN,0.129,0.641,0.23,0.9993
1975,SEN,0.087,0.636,0.277,1.0
1975,SGP,0.122,0.621,0.256,0.9998
1975,SLE,0.086,0.631,0.283,0.9999
1975,SLV,0.069,0.621,0.31,0.9998
1975,SOM,0.138,0.617,0.245,0.9999
1975,SWE,0.134,0.576,0.291,0.9998
1975,SYR,0.138,0.611,0.251,0.9998
1975,TCD,0.133,0.595,0.272,0.9998
1975,TGO,0.096,0.608,0.295,0.9999
1975,THA,0.07,0.647,0.283,0.9999
1975,TUN,0.11,0.609,0.281,0.9999
1975,TUR,0.078,0.637,0.286,0.9999
1975,TZA,0.13,0.604,0.265,0.9999
1975,UGA,0.091,0.629,0.28,1.0
1975,UKR,0.16,0.563,0.277,0.9997
1975,URY,0.152,0.635,0.213,0.9994
1975,USA,0.121,0.57,0.309,1.0
1975,VEN,0.102,0.638,0.26,0.9999
1975,YDYE,0.128,0.592,0.281,0.9996
1975,YEM,0.107,0.593,0.3,0.9999
1975,YUG,0.091,0.64,0.269,0.9999
1975,ZMB,0.111,0.605,0.284,0.9999
1976,AFG,0.112,0.572,0.316,0.9999
1976,ALB,0.188,0.606,0.206,0.9903
1976,ARE,0.101,0.602,0.297,0.9998
1976,ARG,0.111,0.606,0.283,0.9999
1976,AUS,0.121,0.595,0.284,0.9998
1976,AUT,0.066,0.634,0.299,0.9999
1976,BDI,0.126,0.616,0.259,0.9998
1976,BEL,0.075,0.69,0.235,0.9999
1976,BEN,0.176,0.59,0.234,0.9991
1976,BFA,0.147,0.607,0.246,0.9996
1976,BGD,0.094,0.617,0.289,0.9999
1976,BGR,0.123,0.59,0.287,0.9999
1976,BHR,0.145,0.61,0.245,0.9998
1976,BLR,0.126,0.576,0.297,0.9999
1976,BOL,0.097,0.621,0.282,0.9999
1976,BRA,0.113,0.67,0.217,0.9994
1976,BRB,0.126,0.633,0.241,0.9997
1976,BTN,0.098,0.614,0.288,0.9998
1976,BWA,0.127,0.643,0.23,0.9998
1976,CAF,0.108,0.659,0.234,0.9999
1976,CAN,0.112,0.612,0.276,0.9998
1976,CHL,0.169,0.611,0.22,0.9976
1976,CHN,0.126,0.637,0.237,0.9997
1976,CMR,0.148,0.602,0.251,0.9998
1976,COD,0.134,0.618,0.248,0.9999
1976,COG,0.138,0.619,0.243,0.9998
1976,COL,0.144,0.627,0.228,0.9993
1976,COM,0.11,0.62,0.27,0.9998
1976,CPV,0.149,0.633,0.217,0.9986
1976,CRI,0.202,0.552,0.246,0.9948
1976,CSK,0.082,0.631,0.287,0.9999
1976,CUB,0.168,0.61,0.222,0.9996
1976,CYP,0.127,0.635,0.238,0.9998
1976,DDR,0.114,0.607,0.279,0.9998
1976,DEU,0.107,0.66,0.233,0.9999
1976,DNK,0.12,0.605,0.275,0.9998
1976,DOM,0.135,0.649,0.216,0.9997
1976,DZA,0.135,0.608,0.257,0.9999
1976,ECU,0.083,0.618,0.299,0.9999
1976,EGY,0.083,0.643,0.274,1.0
1976,ESP,0.1,0.616,0.284,0.9999
1976,ETH,0.118,0.643,0.239,0.9999
1976,FIN,0.09,0.615,0.295,0.9999
1976,FJI,0.099,0.628,0.274,0.9997
1976,FRA,0.115,0.626,0.259,0.9999
1976,GAB,0.141,0.571,0.287,0.9999
1976,GBR,0.097,0.581,0.322,0.9999
1976,GHA,0.131,0.618,0.251,0.9998
1976,GIN,0.105,0.653,0.242,0.9998
1976,GNB,0.117,0.591,0.292,0.9999
1976,GRC,0.104,0.605,0.291,0.9998
1976,GRD,0.118,0.62,0.262,0.9998
1976,GTM,0.227,0.552,0.221,-0.9451
1976,GUY,0.107,0.65,0.243,0.9998
1976,HND,0.092,0.604,0.303,0.9998
1976,HUN,0.089,0.615,0.296,0.9999
1976,IDN,0.087,0.656,0.257,0.9999
1976,IND,0.114,0.616,0.27,0.9999
1976,IRL,0.132,0.599,0.269,0.9999
1976,IRN,0.13,0.633,0.237,0.9996
1976,IRQ,0.124,0.65,0.226,0.9998
1976,ISL,0.102,0.596,0.302,0.9997
1976,ISR,0.202,0.582,0.216,-0.249
1976,ITA,0.086,0.591,0.323,0.9999
1976,JAM,0.13,0.638,0.232,0.9996
1976,JOR,0.116,0.664,0.22,0.9995
1976,JPN,0.102,0.577,0.322,1.0
1976,KEN,0.141,0.594,0.266,0.9999
1976,KHM,0.13,0.599,0.271,0.9999
1976,KWT,0.124,0.622,0.254,0.9997
1976,LAO,0.118,0.554,0.328,0.9999
1976,LBN,0.177,0.586,0.237,0.999
1976,LBR,0.125,0.597,0.277,0.9998
1976,LBY,0.163,0.625,0.212,0.9991
1976,LKA,0.126,0.639,0.235,0.9999
1976,LSO,0.141,0.645,0.214,0.9997
1976,MAR,0.1,0.63,0.27,0.9999
1976,MDG,0.143,0.609,0.248,0.9999
1976,MDV,0.055,0.605,0.34,0.9999
1976,MEX,0.052,0.745,0.203,0.9999
1976,MLI,0.132,0.664,0.204,0.9995
1976,MLT,0.119,0.625,0.256,0.9999
1976,MMR,0.107,0.614,0.279,0.9998
1976,MNG,0.11,0.581,0.309,0.9999
1976,MOZ,0.157,0.619,0.224,0.9997
1976,MRT,0.098,0.655,0.247,0.9999
1976,MUS,0.11,0.592,0.298,0.9997
1976,MYS,0.086,0.603,0.311,0.9999
1976,NER,0.152,0.616,0.231,0.9995
1976,NGA,0.137,0.64,0.224,0.9996
1976,NIC,0.107,0.627,0.267,0.9999
1976,NLD,0.124,0.627,0.249,0.9999
1976,NOR,0.11,0.651,0.239,0.9997
1976,NPL,0.098,0.632,0.27,0.9999
1976,NZL,0.103,0.668,0.229,0.9998
1976,OMN,0.107,0.613,0.28,0.9998
1976,PAK,0.122,0.622,0.255,0.9997
1976,PAN,0.087,0.644,0.269,1.0
1976,PER,0.099,0.654,0.248,0.9998
1976,PHL,0.128,0.626,0.246,0.9998
1976,PNG,0.051,0.687,0.262,0.9994
1976,POL,0.075,0.618,0.308,0.9999
1976,PRT,0.091,0.615,0.294,0.9999
1976,PRY,0.106,0.586,0.307,0.9998
1976,QAT,0.128,0.537,0.335,0.9998
1976,ROU,0.056,0.643,0.301,1.0
1976,RUS,0.108,0.633,0.259,1.0
1976,RWA,0.141,0.591,0.268,0.9999
1976,SAU,0.088,0.592,0.32,0.9998
1976,SDN,0.154,0.622,0.223,0.9989
1976,SEN,0.121,0.606,0.273,0.9999
1976,SGP,0.206,0.617,0.177,-0.9981
1976,SLE,0.144,0.629,0.227,0.9996
1976,SLV,0.076,0.669,0.255,0.9999
1976,SOM,0.141,0.604,0.254,0.9999
1976,STP,0.12,0.648,0.232,0.9998
1976,SUR,0.105,0.633,0.261,0.9998
1976,SWE,0.146,0.565,0.289,0.9996
1976,SWZ,0.126,0.57,0.305,0.9998
1976,SYR,0.137,0.61,0.253,0.9998
1976,TCD,0.131,0.618,0.251,0.9998
1976,TGO,0.166,0.575,0.259,0.9997
1976,TUN,0.106,0.653,0.241,0.9997
1976,TUR,0.096,0.627,0.277,0.9999
1976,TZA,0.171,0.593,0.236,0.9996
1976,UGA,0.131,0.622,0.247,0.9998
1976,UKR,0.156,0.605,0.239,0.9996
1976,URY,0.146,0.643,0.211,0.9994
1976,USA,0.124,0.591,0.285,1.0
1976,VEN,0.141,0.637,0.223,0.9996
1976,YDYE,0.135,0.62,0.245,0.9989
1976,YEM,0.128,0.635,0.237,0.9996
1976,YUG,0.116,0.598,0.286,0.9999
1976,ZMB,0.133,0.629,0.238,0.9999
1977,AFG,0.146,0.573,0.281,0.9994
1977,AGO,0.137,0.641,0.223,0.9994
1977,ALB,0.146,0.585,0.269,0.9999
1977,ARE,0.103,0.619,0.278,0.9998
1977,ARG,0.152,0.612,0.236,0.9995
1977,AUS,0.098,0.644,0.258,0.9999
1977,AUT,0.099,0.607,0.294,0.9999
1977,BDI,0.127,0.612,0.261,0.9999
1977,BEL,0.079,0.652,0.269,1.0
1977,BEN,0.167,0.591,0.241,0.9995
1977,BFA,0.166,0.607,0.226,0.9986
1977,BGD,0.095,0.668,0.237,0.9999
1977,BGR,0.121,0.618,0.261,0.9998
1977,BHR,0.142,0.661,0.197,0.9982
1977,BLR,0.138,0.583,0.28,0.9998
1977,BOL,0.118,0.572,0.31,0.9998
1977,BRA,0.102,0.618,0.28,0.9999
1977,BRB,0.14,0.635,0.225,0.9997
1977,BTN,0.094,0.593,0.313,0.9999
1977,BWA,0.13,0.634,0.236,0.9998
1977,CAF,0.093,0.649,0.258,0.9998
1977,CAN,0.127,0.607,0.266,0.9999
1977,CHL,0.086,0.637,0.277,0.9999
1977,CHN,0.192,0.59,0.218,0.9974
1977,CIV,0.115,0.575,0.31,1.0
1977,CMR,0.134,0.592,0.275,0.9998
1977,COD,0.132,0.623,0.245,0.9996
1977,COG,0.162,0.584,0.254,0.9989
1977,COL,0.126,0.653,0.221,0.9995
1977,COM,0.121,0.645,0.234,0.9995
1977,CPV,0.149,0.58,0.272,0.9996
1977,CRI,0.101,0.6,0.299,0.9999
1977,CSK,0.086,0.629,0.285,0.9999
1977,CUB,0.131,0.651,0.219,0.9999
1977,CYP,0.119,0.624,0.257,0.9998
1977,DDR,0.121,0.605,0.273,0.9999
1977,DEU,0.076,0.668,0.256,1.0
1977,DNK,0.094,0.607,0.3,0.9999
1977,DZA,0.114,0.647,0.239,0.9999
1977,ECU,0.092,0.621,0.288,0.9999
1977,EGY,0.133,0.615,0.251,0.9999
1977,ESP,0.067,0.636,0.298,1.0
1977,ETH,0.141,0.636,0.223,0.9997
1977,FIN,0.108,0.626,0.266,0.9997
1977,FJI,0.112,0.626,0.263,0.9997
1977,FRA,0.121,0.632,0.247,0.9998
1977,GBR,0.139,0.582,0.28,0.9998
1977,GHA,0.131,0.615,0.254,0.9998
1977,GIN,0.145,0.636,0.219,0.9997
1977,GMB,0.108,0.646,0.246,0.9998
1977,GNB,0.126,0.579,0.296,0.9999
1977,GRC,0.089,0.604,0.307,0.9997
1977,GRD,0.096,0.626,0.278,1.0
1977,GTM,0.095,0.605,0.299,0.9999
1977,HND,0.093,0.585,0.322,0.9999
1977,HTI,0.109,0.635,0.257,0.9998
1977,HUN,0.081,0.619,0.3,0.9999
1977,IDN,0.093,0.638,0.269,0.9999
1977,IND,0.113,0.61,0.277,0.9999
1977,IRL,0.116,0.637,0.247,0.9999
1977,IRN,0.16,0.626,0.214,0.9967
1977,IRQ,0.146,0.676,0.178,0.9962
1977,ISL,0.108,0.606,0.286,0.9998
1977,ISR,0.148,0.629,0.223,0.9994
1977,ITA,0.086,0.609,0.305,0.9999
1977,JAM,0.098,0.645,0.257,0.9999
1977,JOR,0.1,0.589,0.311,0.9999
1977,JPN,0.064,0.615,0.32,0.9999
1977,KEN,0.141,0.59,0.268,0.9999
1977,KHM,0.129,0.607,0.264,1.0
1977,KWT,0.115,0.662,0.223,0.9997
1977,LAO,0.121,0.518,0.361,0.9998
1977,LBN,0.149,0.555,0.296,0.9997
1977,LBR,0.109,0.614,0.277,0.9998
1977,LBY,0.165,0.587,0.248,0.9999
1977,LKA,0.08,0.647,0.273,0.9999
1977,LSO,0.184,0.629,0.187,-0.8758
1977,LUX,0.159,0.566,0.275,0.9998
1977,MAR,0.106,0.648,0.246,0.9999
1977,MDG,0.132,0.654,0.214,0.9996
1977,MDV,0.11,0.596,0.294,0.9996
1977,MEX,0.076,0.661,0.264,0.9999
1977,MLI,0.15,0.646,0.205,0.9992
1977,MMR,0.142,0.611,0.247,0.9993
1977,MNG,0.123,0.603,0.274,0.9999
1977,MOZ,0.158,0.61,0.233,0.9998
1977,MRT,0.134,0.613,0.253,0.9999
1977,MUS,0.13,0.612,0.259,0.9998
1977,MWI,0.072,0.617,0.31,0.9999
1977,MYS,0.083,0.608,0.309,0.9997
1977,NER,0.116,0.608,0.276,0.9999
1977,NGA,0.136,0.58,0.284,0.9998
1977,NIC,0.113,0.633,0.255,0.9998
1977,NLD,0.14,0.593,0.267,0.9998
1977,NOR,0.096,0.64,0.264,0.9998
1977,NPL,0.105,0.586,0.309,0.9999
1977,NZL,0.114,0.629,0.256,0.9998
1977,OMN,0.124,0.574,0.302,0.9998
1977,PAK,0.111,0.644,0.245,0.9999
1977,PAN,0.06,0.695,0.246,0.9999
1977,PER,0.077,0.664,0.259,0.9996
1977,PHL,0.097,0.618,0.286,0.9998
1977,PNG,0.092,0.61,0.298,0.9997
1977,POL,0.072,0.621,0.307,1.0
1977,PRT,0.108,0.612,0.28,0.9999
1977,PRY,0.115,0.578,0.307,0.9996
1977,QAT,0.148,0.591,0.261,0.9997
1977,ROU,0.082,0.625,0.293,0.9999
1977,RUS,0.118,0.621,0.261,1.0
1977,RWA,0.162,0.604,0.234,0.9992
1977,SAU,0.097,0.603,0.299,0.9998
1977,SDN,0.13,0.612,0.258,0.9998
1977,SEN,0.115,0.62,0.265,0.9999
1977,SGP,0.152,0.624,0.224,0.9993
1977,SLE,0.107,0.664,0.229,0.9998
1977,SLV,0.124,0.622,0.253,0.9994
1977,SOM,0.135,0.627,0.238,0.9997
1977,STP,0.107,0.642,0.251,0.9999
1977,SUR,0.111,0.646,0.243,0.9997
1977,SWE,0.134,0.624,0.242,0.9997
1977,SWZ,0.087,0.591,0.322,0.9998
1977,SYC,0.057,0.704,0.239,0.9995
1977,SYR,0.142,0.627,0.231,0.9996
1977,TCD,0.152,0.643,0.205,0.9978
1977,TGO,0.134,0.583,0.284,0.9998
1977,THA,0.076,0.639,0.284,1.0
1977,TTO,0.086,0.657,0.257,0.9997
1977,TUN,0.12,0.641,0.239,0.9998
1977,TUR,0.125,0.618,0.257,0.9998
1977,TZA,0.168,0.596,0.235,0.9995
1977,UGA,0.142,0.645,0.213,0.9996
1977,UKR,0.156,0.606,0.239,0.9995
1977,URY,0.113,0.596,0.291,0.9999
1977,USA,0.142,0.554,0.305,0.9999
1977,VEN,0.125,0.633,0.243,0.9997
1977,WSM,0.08,0.673,0.247,0.9996
1977,YDYE,0.091,0.64,0.268,0.9997
1977,YEM,0.098,0.626,0.275,0.9999
1977,YUG,0.107,0.605,0.288,1.0
1977,ZMB,0.145,0.616,0.239,0.9998
1978,AFG,0.102,0.599,0.298,0.9999
1978,AGO,0.125,0.643,0.232,0.9997
1978,ALB,0.201,0.579,0.22,0.9952
1978,ARE,0.105,0.586,0.31,0.9998
1978,ARG,0.135,0.611,0.254,0.9998
1978,AUS,0.078,0.632,0.291,1.0
1978,AUT,0.089,0.604,0.307,0.9999
1978,BDI,0.151,0.605,0.243,0.9997
1978,BEL,0.104,0.661,0.235,0.9998
1978,BEN,0.172,0.564,0.264,0.9999
1978,BFA,0.127,0.626,0.248,0.9997
1978,BGD,0.089,0.623,0.288,0.9999
1978,BGR,0.129,0.585,0.285,0.9998
1978,BHR,0.137,0.591,0.272,0.9998
1978,BLR,0.127,0.626,0.247,0.9998
1978,BOL,0.146,0.602,0.252,0.9996
1978,BRA,0.103,0.616,0.28,0.9997
1978,BRB,0.106,0.66,0.234,0.9999
1978,BTN,0.111,0.583,0.306,0.9998
1978,BWA,0.128,0.612,0.26,0.9998
1978,CAF,0.107,0.617,0.276,0.9999
1978,CAN,0.082,0.629,0.289,1.0
1978,CHL,0.105,0.575,0.32,0.9999
1978,CHN,0.178,0.568,0.255,0.9997
1978,CIV,0.112,0.561,0.326,0.9999
1978,CMR,0.133,0.591,0.276,0.9999
1978,COD,0.148,0.608,0.243,0.9997
1978,COG,0.15,0.668,0.181,0.9955
1978,COL,0.082,0.644,0.274,0.9998
1978,COM,0.15,0.596,0.254,0.9997
1978,CPV,0.132,0.584,0.284,0.9999
1978,CRI,0.07,0.584,0.347,1.0
1978,CSK,0.106,0.603,0.291,0.9999
1978,CUB,0.172,0.614,0.214,0.9989
1978,CYP,0.124,0.586,0.29,1.0
1978,DDR,0.13,0.615,0.255,0.9997
1978,DEU,0.064,0.664,0.272,1.0
1978,DNK,0.096,0.599,0.305,0.9999
1978,DOM,0.097,0.633,0.27,0.9998
1978,DZA,0.136,0.628,0.236,0.9999
1978,ECU,0.084,0.615,0.301,0.9999
1978,EGY,0.109,0.62,0.271,1.0
1978,ESP,0.107,0.607,0.285,0.9999
1978,ETH,0.149,0.613,0.238,0.9998
1978,FIN,0.067,0.657,0.276,0.9998
1978,FJI,0.083,0.637,0.279,0.9999
1978,FRA,0.115,0.631,0.254,0.9999
1978,GAB,0.104,0.604,0.292,0.9999
1978,GBR,0.113,0.61,0.277,0.9999
1978,GHA,0.142,0.596,0.262,0.9998
1978,GMB,0.087,0.664,0.249,1.0
1978,GNB,0.121,0.578,0.301,0.9999
1978,GNQ,0.093,0.638,0.269,0.9999
1978,GRC,0.126,0.587,0.287,0.9997
1978,GRD,0.089,0.629,0.282,1.0
1978,GTM,0.084,0.667,0.248,1.0
1978,GUY,0.115,0.658,0.228,0.9997
1978,HND,0.093,0.587,0.32,1.0
1978,HTI,0.125,0.602,0.273,0.9999
1978,HUN,0.088,0.62,0.292,0.9999
1978,IDN,0.094,0.622,0.284,0.9999
1978,IND,0.117,0.612,0.27,0.9999
1978,IRL,0.133,0.595,0.271,0.9999
1978,IRN,0.109,0.586,0.305,0.9998
1978,IRQ,0.156,0.652,0.193,0.9984
1978,ISL,0.127,0.611,0.262,0.9995
1978,ISR,0.087,0.643,0.271,0.9997
1978,ITA,0.128,0.59,0.282,0.9998
1978,JAM,0.107,0.644,0.248,0.9999
1978,JOR,0.085,0.635,0.28,0.9999
1978,JPN,0.089,0.619,0.292,0.9999
1978,KEN,0.138,0.59,0.272,1.0
1978,KHM,0.164,0.632,0.204,0.9995
1978,KWT,0.119,0.628,0.253,0.9998
1978,LAO,0.148,0.543,0.309,0.9997
1978,LBN,0.148,0.63,0.222,0.9983
1978,LBR,0.137,0.573,0.29,0.9998
1978,LBY,0.168,0.612,0.219,0.9994
1978,LKA,0.087,0.645,0.268,0.9999
1978,LSO,0.166,0.625,0.208,0.9982
1978,LUX,0.1,0.591,0.309,0.9998
1978,MAR,0.124,0.631,0.245,0.9999
1978,MDG,0.13,0.634,0.236,0.9997
1978,MDV,0.091,0.605,0.304,0.9997
1978,MEX,0.12,0.603,0.277,0.9999
1978,MLI,0.182,0.615,0.203,0.991
1978,MLT,0.094,0.652,0.254,0.9999
1978,MMR,0.136,0.649,0.215,0.9987
1978,MNG,0.103,0.608,0.289,0.9999
1978,MOZ,0.156,0.631,0.213,0.9995
1978,MRT,0.083,0.631,0.286,0.9997
1978,MUS,0.156,0.584,0.26,0.9989
1978,MYS,0.138,0.582,0.28,0.9997
1978,NER,0.173,0.591,0.236,0.9989
1978,NGA,0.133,0.611,0.256,0.9998
1978,NIC,0.117,0.627,0.256,0.9994
1978,NLD,0.098,0.643,0.259,0.9999
1978,NOR,0.089,0.612,0.299,0.9999
1978,NPL,0.089,0.615,0.296,1.0
1978,NZL,0.113,0.646,0.241,0.9998
1978,OMN,0.1,0.609,0.291,0.9998
1978,PAK,0.096,0.646,0.258,0.9999
1978,PAN,0.095,0.637,0.268,0.9999
1978,PER,0.098,0.654,0.248,0.9998
1978,PHL,0.139,0.613,0.248,0.9996
1978,PNG,0.074,0.667,0.259,0.9998
1978,POL,0.078,0.605,0.317,0.9999
1978,PRT,0.091,0.613,0.296,0.9999
1978,QAT,0.149,0.579,0.271,0.9997
1978,ROU,0.075,0.624,0.301,0.9999
1978,RUS,0.128,0.632,0.24,0.9999
1978,RWA,0.13,0.587,0.283,0.9996
1978,SDN,0.118,0.626,0.256,0.9999
1978,SEN,0.115,0.603,0.282,0.9999
1978,SGP,0.137,0.662,0.201,0.9991
1978,SLE,0.097,0.638,0.265,0.9999
1978,SLV,0.13,0.609,0.261,0.9999
1978,SOM,0.153,0.603,0.244,0.9997
1978,STP,0.165,0.591,0.244,0.9994
1978,SUR,0.116,0.646,0.238,0.9998
1978,SWE,0.147,0.592,0.262,0.9999
1978,SYC,0.094,0.694,0.211,0.9997
1978,SYR,0.164,0.588,0.248,0.9993
1978,TCD,0.124,0.621,0.255,0.9999
1978,TGO,0.175,0.583,0.242,0.9988
1978,THA,0.071,0.633,0.295,0.9999
1978,TTO,0.106,0.654,0.24,0.9997
1978,TUN,0.148,0.603,0.249,0.9997
1978,TUR,0.115,0.596,0.29,0.9999
1978,TZA,0.157,0.616,0.227,0.9988
1978,UGA,0.104,0.641,0.255,0.9997
1978,UKR,0.136,0.637,0.227,0.9995
1978,URY,0.137,0.606,0.257,0.9998
1978,USA,0.102,0.588,0.31,1.0
1978,VEN,0.129,0.629,0.242,0.9998
1978,VNM,0.142,0.563,0.295,0.9998
1978,WSM,0.116,0.628,0.257,0.9996
1978,YDYE,0.11,0.619,0.272,0.9998
1978,YEM,0.113,0.659,0.228,0.9997
1978,YUG,0.144,0.591,0.266,0.9998
1978,ZMB,0.164,0.613,0.222,0.9994
1979,AFG,0.111,0.606,0.283,0.9999
1979,ALB,0.168,0.617,0.215,0.9995
1979,ARE,0.11,0.584,0.305,0.9997
1979,ARG,0.111,0.64,0.249,0.9999
1979,AUS,0.132,0.605,0.264,0.9999
1979,AUT,0.119,0.583,0.298,0.9999
1979,BDI,0.092,0.608,0.3,1.0
1979,BEL,0.096,0.674,0.23,0.9998
1979,BEN,0.201,0.563,0.236,0.9991
1979,BFA,0.144,0.622,0.234,0.9997
1979,BGD,0.107,0.622,0.271,0.9999
1979,BGR,0.106,0.591,0.304,0.9999
1979,BHR,0.143,0.612,0.245,0.9997
1979,BLR,0.131,0.607,0.262,0.9999
1979,BOL,0.101,0.635,0.264,0.9998
1979,BRA,0.063,0.67,0.267,0.9999
1979,BRB,0.155,0.645,0.2,0.9978
1979,BTN,0.105,0.579,0.316,0.9998
1979,BWA,0.125,0.613,0.262,0.9998
1979,CAF,0.166,0.564,0.27,0.9999
1979,CAN,0.131,0.597,0.272,0.9998
1979,CHL,0.126,0.604,0.269,0.9998
1979,CHN,0.136,0.613,0.252,0.9999
1979,CIV,0.143,0.542,0.316,0.9999
1979,CMR,0.113,0.636,0.251,0.9998
1979,COD,0.124,0.615,0.262,0.9998
1979,COG,0.146,0.607,0.247,0.9996
1979,COL,0.121,0.646,0.232,0.9993
1979,COM,0.107,0.61,0.284,0.9998
1979,CPV,0.149,0.576,0.275,0.9998
1979,CRI,0.121,0.589,0.29,0.9999
1979,CSK,0.089,0.62,0.292,0.9999
1979,CUB,0.151,0.674,0.174,0.999
1979,CYP,0.119,0.599,0.282,1.0
1979,DDR,0.131,0.596,0.272,0.9999
1979,DEU,0.081,0.637,0.282,0.9999
1979,DJI,0.17,0.55,0.279,0.9995
1979,DMA,0.117,0.66,0.223,0.9997
1979,DOM,0.173,0.579,0.248,0.9991
1979,DZA,0.113,0.657,0.23,0.9999
1979,ECU,0.109,0.632,0.259,0.9997
1979,EGY,0.122,0.616,0.262,0.9999
1979,ESP,0.114,0.587,0.299,1.0
1979,ETH,0.126,0.626,0.247,0.9999
1979,FIN,0.117,0.616,0.267,0.9998
1979,FJI,0.093,0.643,0.264,0.9998
1979,FRA,0.133,0.626,0.241,0.9998
1979,GAB,0.13,0.602,0.268,0.9999
1979,GBR,0.123,0.601,0.276,0.9998
1979,GHA,0.132,0.635,0.233,0.9998
1979,GIN,0.089,0.673,0.238,0.9999
1979,GNB,0.149,0.606,0.245,0.9996
1979,GNQ,0.144,0.591,0.265,0.9999
1979,GRC,0.111,0.63,0.259,0.9997
1979,GRD,0.128,0.638,0.234,0.9997
1979,GTM,0.063,0.66,0.277,0.9999
1979,GUY,0.085,0.73,0.185,0.9994
1979,HND,0.117,0.629,0.255,0.9998
1979,HTI,0.121,0.613,0.266,0.9993
1979,HUN,0.082,0.623,0.295,0.9989
1979,IDN,0.102,0.609,0.288,0.9999
1979,IND,0.127,0.632,0.241,0.9999
1979,IRL,0.111,0.592,0.297,1.0
1979,IRN,0.171,0.649,0.179,0.8811
1979,IRQ,0.147,0.609,0.244,0.9995
1979,ISL,0.123,0.619,0.258,0.9994
1979,ISR,0.144,0.591,0.265,0.9995
