,Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
540,1974,SLV,0.061,0.768,0.171,0.9999
541,1974,SOM,0.087,0.735,0.178,0.9999
542,1974,SWE,0.103,0.725,0.172,0.9994
543,1974,SWZ,0.074,0.761,0.165,0.9997
544,1974,SYR,0.101,0.724,0.175,0.9999
545,1974,TCD,0.101,0.749,0.149,0.9989
546,1974,TGO,0.088,0.742,0.171,0.9999
547,1974,THA,0.067,0.747,0.186,1.0
548,1974,TUN,0.093,0.739,0.168,0.9999
549,1974,TUR,0.082,0.768,0.15,0.9999
550,1974,TZA,0.152,0.681,0.167,0.9979
551,1974,UGA,0.101,0.762,0.137,0.9996
552,1974,UKR,0.085,0.753,0.163,0.9999
553,1974,URY,0.102,0.728,0.17,0.9999
554,1974,USA,0.117,0.692,0.191,0.9999
555,1974,VEN,0.084,0.734,0.182,1.0
556,1974,YDYE,0.091,0.719,0.19,0.9999
557,1974,YEM,0.064,0.783,0.153,0.9999
558,1974,YUG,0.112,0.722,0.166,0.9998
559,1974,ZMB,0.093,0.724,0.183,1.0
560,1975,AFG,0.056,0.717,0.227,0.9999
561,1975,ALB,0.107,0.725,0.168,0.9999
562,1975,ARE,0.062,0.735,0.203,0.9999
563,1975,ARG,0.056,0.773,0.171,0.9999
564,1975,AUS,0.058,0.728,0.214,1.0
565,1975,AUT,0.093,0.722,0.185,0.9999
566,1975,BDI,0.066,0.751,0.183,1.0
567,1975,BEL,0.058,0.758,0.184,1.0
568,1975,BEN,0.079,0.746,0.175,1.0
569,1975,BFA,0.1,0.749,0.151,0.9996
570,1975,BGD,0.095,0.724,0.181,0.9999
571,1975,BGR,0.07,0.783,0.147,0.9998
572,1975,BHR,0.077,0.756,0.166,0.9999
573,1975,BLR,0.09,0.725,0.185,0.9999
574,1975,BOL,0.06,0.777,0.163,0.9999
575,1975,BRA,0.051,0.805,0.144,0.9997
576,1975,BRB,0.094,0.741,0.164,0.9997
577,1975,BTN,0.067,0.724,0.209,0.9999
578,1975,BWA,0.073,0.774,0.153,0.9999
579,1975,CAF,0.053,0.778,0.169,1.0
580,1975,CAN,0.069,0.728,0.203,0.9999
581,1975,CHL,0.081,0.74,0.178,1.0
582,1975,CHN,0.115,0.74,0.146,0.9997
583,1975,CMR,0.085,0.725,0.19,1.0
584,1975,COD,0.053,0.764,0.183,1.0
585,1975,COG,0.116,0.73,0.154,0.9992
586,1975,COL,0.098,0.748,0.154,0.9998
587,1975,CRI,0.085,0.769,0.146,0.9998
588,1975,CSK,0.069,0.758,0.173,0.9999
589,1975,CUB,0.071,0.81,0.119,0.9996
590,1975,CYP,0.07,0.768,0.162,0.9999
591,1975,DDR,0.064,0.734,0.201,1.0
592,1975,DEU,0.068,0.754,0.178,1.0
593,1975,DNK,0.062,0.728,0.21,0.9999
594,1975,DOM,0.046,0.772,0.182,0.9999
595,1975,DZA,0.083,0.752,0.165,0.9999
596,1975,ECU,0.08,0.736,0.184,1.0
597,1975,ESP,0.063,0.757,0.18,1.0
598,1975,ETH,0.082,0.749,0.169,0.9999
599,1975,FIN,0.003,0.789,0.207,0.9993
600,1975,FJI,0.063,0.757,0.18,1.0
601,1975,FRA,0.085,0.738,0.176,1.0
602,1975,GAB,0.052,0.763,0.185,0.9999
603,1975,GBR,0.08,0.741,0.179,0.9999
604,1975,GHA,0.088,0.753,0.16,0.9998
605,1975,GIN,0.07,0.781,0.149,0.9998
606,1975,GNQ,0.08,0.753,0.167,0.9999
607,1975,GRC,0.063,0.76,0.177,0.9998
608,1975,GRD,0.034,0.763,0.203,0.9999
609,1975,GTM,0.057,0.805,0.139,0.9999
610,1975,GUY,0.081,0.767,0.152,0.9999
611,1975,HND,0.082,0.738,0.18,0.9998
612,1975,HUN,0.056,0.741,0.203,1.0
613,1975,IDN,0.054,0.735,0.211,1.0
614,1975,IND,0.064,0.794,0.142,0.9997
615,1975,IRL,0.097,0.769,0.135,0.9996
616,1975,IRN,0.074,0.759,0.167,0.9999
617,1975,IRQ,0.108,0.705,0.187,0.9998
618,1975,ISL,0.075,0.76,0.165,0.9998
619,1975,ISR,0.099,0.743,0.158,0.9998
620,1975,ITA,0.053,0.756,0.191,1.0
621,1975,JAM,0.068,0.774,0.157,0.9998
622,1975,JOR,0.064,0.78,0.156,0.9999
623,1975,JPN,0.045,0.73,0.225,1.0
624,1975,KEN,0.077,0.744,0.179,1.0
625,1975,KHM,0.084,0.707,0.209,1.0
626,1975,KWT,0.065,0.793,0.142,0.9998
627,1975,LAO,0.055,0.78,0.166,0.9998
628,1975,LBR,0.075,0.731,0.194,0.9999
629,1975,LBY,0.107,0.73,0.163,0.9998
630,1975,LKA,0.072,0.752,0.176,0.9999
631,1975,LSO,0.11,0.732,0.158,0.9997
632,1975,MAR,0.069,0.79,0.141,0.9999
633,1975,MDG,0.083,0.752,0.165,0.9999
634,1975,MEX,0.066,0.79,0.144,0.9999
635,1975,MLI,0.091,0.775,0.134,0.9994
636,1975,MMR,0.058,0.771,0.172,0.9998
637,1975,MNG,0.06,0.743,0.197,1.0
638,1975,MOZ,0.108,0.737,0.155,0.9999
639,1975,MRT,0.089,0.712,0.199,0.9999
640,1975,MUS,0.058,0.717,0.225,0.9998
641,1975,MWI,0.043,0.741,0.215,0.9999
642,1975,MYS,0.073,0.742,0.186,0.9999
643,1975,NER,0.09,0.744,0.166,0.9999
644,1975,NGA,0.085,0.73,0.185,1.0
645,1975,NIC,0.076,0.749,0.175,0.9998
646,1975,NLD,0.096,0.695,0.209,0.9999
647,1975,NOR,0.062,0.766,0.173,0.9999
648,1975,NPL,0.061,0.773,0.166,0.9999
649,1975,NZL,0.079,0.749,0.171,0.9999
650,1975,OMN,0.046,0.803,0.151,0.9995
651,1975,PAK,0.084,0.744,0.172,0.9998
652,1975,PAN,0.026,0.795,0.179,1.0
653,1975,PER,0.062,0.774,0.164,1.0
654,1975,PHL,0.056,0.763,0.181,0.9999
655,1975,POL,0.06,0.718,0.222,1.0
656,1975,PRT,0.057,0.756,0.187,1.0
657,1975,PRY,0.096,0.687,0.217,1.0
658,1975,QAT,0.05,0.771,0.179,0.9996
659,1975,ROU,0.061,0.757,0.182,1.0
660,1975,RUS,0.089,0.75,0.161,0.9999
661,1975,RWA,0.104,0.698,0.198,1.0
662,1975,SAU,0.07,0.718,0.212,0.9999
663,1975,SDN,0.081,0.767,0.152,0.9997
664,1975,SEN,0.057,0.768,0.176,1.0
665,1975,SGP,0.087,0.762,0.151,0.9997
666,1975,SLE,0.062,0.746,0.191,0.9999
667,1975,SLV,0.039,0.782,0.179,0.9998
668,1975,SOM,0.098,0.739,0.163,0.9999
669,1975,SWE,0.093,0.703,0.203,0.9999
670,1975,SYR,0.084,0.769,0.147,0.9998
671,1975,TCD,0.102,0.723,0.174,0.9999
672,1975,TGO,0.07,0.728,0.203,0.9999
673,1975,THA,0.051,0.762,0.186,0.9999
674,1975,TUN,0.069,0.75,0.181,0.9999
675,1975,TUR,0.044,0.8,0.156,0.9999
676,1975,TZA,0.091,0.745,0.164,0.9999
677,1975,UGA,0.069,0.747,0.184,1.0
678,1975,UKR,0.111,0.691,0.197,0.9999
679,1975,URY,0.114,0.751,0.135,0.999
680,1975,USA,0.1,0.686,0.214,1.0
681,1975,VEN,0.078,0.75,0.173,0.9999
682,1975,YDYE,0.081,0.76,0.159,0.9994
683,1975,YEM,0.06,0.765,0.174,0.9999
684,1975,YUG,0.069,0.758,0.173,1.0
685,1975,ZMB,0.083,0.725,0.192,1.0
686,1976,AFG,0.055,0.766,0.18,0.9999
687,1976,ALB,0.111,0.762,0.128,0.9985
688,1976,ARE,0.061,0.767,0.172,0.9998
689,1976,ARG,0.08,0.728,0.192,1.0
690,1976,AUS,0.085,0.722,0.193,0.9999
691,1976,AUT,0.051,0.757,0.191,0.9999
692,1976,BDI,0.077,0.777,0.146,0.9998
693,1976,BEL,0.06,0.799,0.14,0.9999
694,1976,BEN,0.115,0.746,0.138,0.9976
695,1976,BFA,0.107,0.74,0.153,0.9997
696,1976,BGD,0.063,0.744,0.192,1.0
697,1976,BGR,0.094,0.713,0.193,0.9999
698,1976,BHR,0.09,0.758,0.152,0.9999
699,1976,BLR,0.082,0.745,0.173,0.9999
700,1976,BOL,0.06,0.747,0.193,0.9999
701,1976,BRA,0.074,0.802,0.124,0.9992
702,1976,BRB,0.089,0.756,0.155,0.9998
703,1976,BTN,0.072,0.727,0.201,0.9999
704,1976,BWA,0.085,0.761,0.155,0.9999
705,1976,CAF,0.069,0.79,0.14,0.9999
706,1976,CAN,0.082,0.731,0.187,0.9999
707,1976,CHL,0.123,0.736,0.14,0.9771
708,1976,CHN,0.093,0.741,0.166,0.9998
709,1976,CMR,0.1,0.746,0.154,0.9999
710,1976,COD,0.094,0.748,0.158,1.0
711,1976,COG,0.091,0.75,0.159,0.9999
712,1976,COL,0.103,0.76,0.138,0.9988
713,1976,COM,0.075,0.77,0.155,0.9998
714,1976,CPV,0.106,0.77,0.124,0.915
715,1976,CRI,0.143,0.703,0.154,-0.9782
716,1976,CSK,0.05,0.772,0.178,1.0
717,1976,CUB,0.088,0.8,0.112,0.9993
718,1976,CYP,0.086,0.77,0.144,0.9998
719,1976,DDR,0.084,0.73,0.186,0.9999
720,1976,DEU,0.077,0.767,0.156,0.9999
721,1976,DNK,0.074,0.764,0.162,0.9998
722,1976,DOM,0.089,0.786,0.125,0.9995
723,1976,DZA,0.095,0.745,0.16,0.9999
724,1976,ECU,0.046,0.78,0.174,0.9999
725,1976,EGY,0.057,0.766,0.177,1.0
726,1976,ESP,0.056,0.776,0.168,1.0
727,1976,ETH,0.084,0.757,0.158,1.0
728,1976,FIN,0.063,0.734,0.203,0.9999
729,1976,FJI,0.067,0.772,0.161,0.9998
730,1976,FRA,0.081,0.753,0.167,0.9999
731,1976,GAB,0.1,0.722,0.178,0.9999
732,1976,GBR,0.071,0.71,0.218,1.0
733,1976,GHA,0.09,0.741,0.17,0.9999
734,1976,GIN,0.075,0.762,0.162,0.9999
735,1976,GNB,0.085,0.731,0.183,0.9999
736,1976,GRC,0.069,0.783,0.149,0.9996
737,1976,GRD,0.084,0.744,0.172,0.9999
738,1976,GTM,0.16,0.707,0.133,-0.9955
739,1976,GUY,0.071,0.789,0.141,0.9997
740,1976,HND,0.062,0.761,0.177,0.9998
741,1976,HUN,0.068,0.745,0.187,0.9999
742,1976,IDN,0.065,0.761,0.174,1.0
743,1976,IND,0.084,0.753,0.163,0.9999
744,1976,IRL,0.094,0.735,0.171,0.9999
745,1976,IRN,0.083,0.755,0.162,0.9998
746,1976,IRQ,0.086,0.763,0.15,0.9999
747,1976,ISL,0.081,0.732,0.187,0.9998
748,1976,ISR,0.133,0.73,0.137,-0.904
749,1976,ITA,0.062,0.729,0.209,1.0
750,1976,JAM,0.098,0.756,0.146,0.9994
751,1976,JOR,0.079,0.769,0.151,0.9998
752,1976,JPN,0.07,0.724,0.206,1.0
753,1976,KEN,0.102,0.728,0.17,0.9999
754,1976,KHM,0.088,0.744,0.168,1.0
755,1976,KWT,0.091,0.738,0.171,0.9998
756,1976,LAO,0.085,0.686,0.229,1.0
757,1976,LBN,0.125,0.728,0.147,0.9987
758,1976,LBR,0.086,0.726,0.188,0.9999
759,1976,LBY,0.116,0.751,0.133,0.9911
760,1976,LKA,0.089,0.762,0.149,0.9999
761,1976,LSO,0.105,0.758,0.137,0.9996
762,1976,MAR,0.072,0.755,0.173,1.0
763,1976,MDG,0.099,0.748,0.153,0.9999
764,1976,MDV,0.042,0.769,0.189,0.9999
765,1976,MEX,0.034,0.838,0.128,1.0
766,1976,MLI,0.085,0.81,0.105,0.9961
767,1976,MLT,0.087,0.741,0.172,0.9999
768,1976,MMR,0.057,0.787,0.156,0.9998
769,1976,MNG,0.071,0.759,0.17,0.9999
770,1976,MOZ,0.111,0.742,0.147,0.9998
771,1976,MRT,0.066,0.779,0.155,1.0
772,1976,MUS,0.066,0.762,0.172,0.9998
773,1976,MYS,0.063,0.723,0.215,1.0
774,1976,NER,0.103,0.754,0.144,0.9995
775,1976,NGA,0.103,0.758,0.14,0.9995
776,1976,NIC,0.076,0.767,0.157,0.9999
777,1976,NLD,0.089,0.739,0.171,0.9999
778,1976,NOR,0.055,0.814,0.132,0.9997
779,1976,NPL,0.08,0.752,0.169,0.9999
780,1976,NZL,0.076,0.777,0.147,0.9999
781,1976,OMN,0.071,0.746,0.183,0.9999
782,1976,PAK,0.092,0.733,0.175,0.9998
783,1976,PAN,0.039,0.843,0.118,0.9999
784,1976,PER,0.067,0.774,0.159,0.9999
785,1976,PHL,0.088,0.757,0.155,0.9999
786,1976,PNG,0.044,0.808,0.148,0.9993
787,1976,POL,0.046,0.769,0.185,0.9999
788,1976,PRT,0.058,0.764,0.178,0.9999
789,1976,PRY,0.07,0.752,0.178,0.9997
790,1976,QAT,0.076,0.733,0.192,0.9998
791,1976,ROU,0.04,0.768,0.193,1.0
792,1976,RUS,0.086,0.745,0.17,1.0
793,1976,RWA,0.102,0.713,0.185,0.9999
794,1976,SAU,0.069,0.73,0.201,0.9999
795,1976,SDN,0.092,0.777,0.131,0.9989
796,1976,SEN,0.088,0.741,0.171,0.9999
797,1976,SGP,0.136,0.757,0.107,-0.9994
798,1976,SLE,0.096,0.765,0.139,0.9994
799,1976,SLV,0.057,0.788,0.155,0.9999
800,1976,SOM,0.103,0.721,0.176,1.0
801,1976,STP,0.083,0.765,0.151,0.9999
802,1976,SUR,0.071,0.765,0.164,0.9999
803,1976,SWE,0.105,0.712,0.183,0.9996
804,1976,SWZ,0.09,0.701,0.209,0.9999
805,1976,SYR,0.098,0.723,0.178,0.9999
806,1976,TCD,0.085,0.764,0.15,0.9998
807,1976,TGO,0.119,0.708,0.173,0.9998
808,1976,TUN,0.073,0.77,0.157,0.9998
809,1976,TUR,0.068,0.759,0.173,0.9999
810,1976,TZA,0.126,0.725,0.149,0.9993
811,1976,UGA,0.078,0.782,0.14,0.9998
812,1976,UKR,0.114,0.722,0.164,0.9997
813,1976,URY,0.102,0.761,0.137,0.9995
814,1976,USA,0.096,0.706,0.199,1.0
815,1976,VEN,0.102,0.748,0.15,0.9997
816,1976,YDYE,0.1,0.748,0.152,0.9983
817,1976,YEM,0.063,0.822,0.115,0.9991
818,1976,YUG,0.085,0.723,0.192,0.9999
819,1976,ZMB,0.098,0.737,0.165,0.9999
820,1977,AFG,0.104,0.734,0.161,0.999
821,1977,AGO,0.094,0.756,0.15,0.9997
822,1977,ALB,0.104,0.73,0.166,0.9999
823,1977,ARE,0.058,0.792,0.15,0.9997
824,1977,ARG,0.108,0.753,0.139,0.9983
825,1977,AUS,0.069,0.762,0.17,1.0
826,1977,AUT,0.054,0.782,0.164,0.9999
827,1977,BDI,0.089,0.753,0.158,0.9999
828,1977,BEL,0.061,0.769,0.17,1.0
829,1977,BEN,0.131,0.72,0.149,0.9984
830,1977,BFA,0.1,0.774,0.126,0.996
831,1977,BGD,0.067,0.778,0.155,0.9999
832,1977,BGR,0.086,0.736,0.178,0.9999
833,1977,BHR,0.088,0.817,0.096,-0.9696
834,1977,BLR,0.092,0.741,0.168,0.9998
835,1977,BOL,0.083,0.724,0.193,0.9999
836,1977,BRA,0.077,0.745,0.179,0.9999
837,1977,BRB,0.104,0.742,0.154,0.9998
838,1977,BTN,0.055,0.786,0.159,0.9998
839,1977,BWA,0.09,0.748,0.162,0.9999
840,1977,CAF,0.063,0.76,0.177,0.9999
841,1977,CAN,0.098,0.725,0.177,0.9999
842,1977,CHL,0.062,0.763,0.175,0.9999
843,1977,CHN,0.131,0.73,0.14,0.9695
844,1977,CIV,0.087,0.712,0.201,1.0
845,1977,CMR,0.095,0.719,0.187,0.9999
846,1977,COD,0.087,0.759,0.154,0.9997
847,1977,COG,0.11,0.73,0.16,0.999
848,1977,COL,0.088,0.773,0.138,0.9996
849,1977,COM,0.084,0.779,0.137,0.9994
850,1977,CPV,0.107,0.711,0.182,0.9998
851,1977,CRI,0.071,0.726,0.202,1.0
852,1977,CSK,0.065,0.761,0.174,0.9999
853,1977,CUB,0.085,0.771,0.143,0.9999
854,1977,CYP,0.085,0.746,0.17,0.9999
855,1977,DDR,0.09,0.734,0.175,0.9999
856,1977,DEU,0.058,0.772,0.17,1.0
857,1977,DNK,0.069,0.716,0.216,0.9999
858,1977,DZA,0.076,0.77,0.154,0.9999
859,1977,ECU,0.061,0.762,0.178,0.9999
860,1977,EGY,0.097,0.755,0.149,0.9999
861,1977,ESP,0.051,0.758,0.191,1.0
862,1977,ETH,0.103,0.754,0.143,0.9997
863,1977,FIN,0.078,0.742,0.18,0.9998
864,1977,FJI,0.079,0.754,0.167,0.9998
865,1977,FRA,0.081,0.769,0.149,0.9998
866,1977,GBR,0.096,0.711,0.194,0.9999
867,1977,GHA,0.094,0.73,0.176,0.9999
868,1977,GIN,0.101,0.757,0.143,0.9997
869,1977,GMB,0.076,0.766,0.158,0.9999
870,1977,GNB,0.092,0.725,0.183,0.9999
871,1977,GRC,0.066,0.743,0.191,0.9998
872,1977,GRD,0.072,0.736,0.192,1.0
873,1977,GTM,0.05,0.782,0.169,0.9999
874,1977,HND,0.06,0.73,0.21,1.0
875,1977,HTI,0.069,0.797,0.134,0.9997
876,1977,HUN,0.039,0.824,0.136,0.9998
877,1977,IDN,0.072,0.746,0.182,0.9999
878,1977,IND,0.086,0.729,0.185,1.0
879,1977,IRL,0.079,0.763,0.158,1.0
880,1977,IRN,0.11,0.774,0.116,-0.9371
881,1977,IRQ,0.086,0.82,0.094,0.7189
882,1977,ISL,0.078,0.738,0.184,0.9999
883,1977,ISR,0.098,0.772,0.13,0.9993
884,1977,ITA,0.06,0.74,0.2,1.0
885,1977,JAM,0.068,0.768,0.164,0.9999
886,1977,JOR,0.069,0.737,0.193,0.9999
887,1977,JPN,0.039,0.778,0.183,0.9999
888,1977,KEN,0.104,0.724,0.172,0.9999
889,1977,KHM,0.093,0.727,0.18,1.0
890,1977,KWT,0.087,0.76,0.153,0.9998
891,1977,LAO,0.088,0.676,0.236,0.9999
892,1977,LBN,0.105,0.716,0.179,0.9997
893,1977,LBR,0.089,0.735,0.176,0.9998
894,1977,LBY,0.12,0.712,0.168,0.9999
895,1977,LKA,0.063,0.768,0.168,0.9999
896,1977,LSO,0.136,0.748,0.116,-0.9992
897,1977,LUX,0.104,0.736,0.16,0.9998
898,1977,MAR,0.065,0.793,0.142,0.9999
899,1977,MDG,0.087,0.779,0.134,0.9997
900,1977,MDV,0.072,0.737,0.191,0.9997
901,1977,MEX,0.054,0.771,0.175,1.0
902,1977,MLI,0.106,0.764,0.13,0.9987
903,1977,MMR,0.107,0.735,0.157,0.9989
904,1977,MNG,0.07,0.793,0.137,0.9996
905,1977,MOZ,0.111,0.732,0.157,0.9999
906,1977,MRT,0.092,0.741,0.166,0.9999
907,1977,MUS,0.094,0.735,0.172,0.9999
908,1977,MWI,0.058,0.733,0.209,0.9999
909,1977,MYS,0.059,0.766,0.175,0.9997
910,1977,NER,0.085,0.739,0.177,0.9999
911,1977,NGA,0.094,0.714,0.192,0.9999
912,1977,NIC,0.076,0.768,0.157,0.9998
913,1977,NLD,0.102,0.718,0.18,0.9999
914,1977,NOR,0.063,0.759,0.178,0.9999
915,1977,NPL,0.075,0.728,0.197,0.9999
916,1977,NZL,0.084,0.75,0.166,0.9999
917,1977,OMN,0.081,0.722,0.197,0.9999
918,1977,PAK,0.092,0.75,0.157,0.9999
919,1977,PAN,0.043,0.81,0.147,0.9999
920,1977,PER,0.051,0.783,0.166,0.9998
921,1977,PHL,0.061,0.756,0.182,0.9999
922,1977,PNG,0.072,0.733,0.196,0.9997
923,1977,POL,0.051,0.75,0.198,1.0
924,1977,PRT,0.078,0.743,0.179,1.0
925,1977,PRY,0.085,0.716,0.199,0.9997
926,1977,QAT,0.09,0.764,0.146,0.9996
927,1977,ROU,0.051,0.772,0.177,1.0
928,1977,RUS,0.085,0.74,0.175,1.0
929,1977,RWA,0.106,0.761,0.133,0.9975
930,1977,SAU,0.062,0.786,0.152,0.9995
931,1977,SDN,0.095,0.728,0.177,0.9999
932,1977,SEN,0.082,0.753,0.166,0.9999
933,1977,SGP,0.107,0.764,0.129,0.996
934,1977,SLE,0.059,0.82,0.122,0.9998
935,1977,SLV,0.092,0.739,0.169,0.9996
936,1977,SOM,0.094,0.77,0.136,0.9994
937,1977,STP,0.063,0.782,0.156,0.9999
938,1977,SUR,0.08,0.757,0.163,0.9998
939,1977,SWE,0.082,0.774,0.145,0.9996
940,1977,SWZ,0.043,0.793,0.164,0.9997
941,1977,SYC,0.04,0.813,0.147,0.9997
942,1977,SYR,0.076,0.796,0.129,0.9996
943,1977,TCD,0.08,0.792,0.128,0.9992
944,1977,TGO,0.089,0.725,0.186,0.9999
945,1977,THA,0.052,0.773,0.175,1.0
946,1977,TTO,0.035,0.849,0.116,0.9994
947,1977,TUN,0.084,0.764,0.153,0.9999
948,1977,TUR,0.088,0.751,0.161,0.9998
949,1977,TZA,0.116,0.752,0.133,0.997
950,1977,UGA,0.096,0.773,0.131,0.9994
951,1977,UKR,0.111,0.719,0.17,0.9998
952,1977,URY,0.082,0.717,0.201,1.0
953,1977,USA,0.104,0.699,0.197,0.9999
954,1977,VEN,0.088,0.753,0.159,0.9998
955,1977,WSM,0.06,0.804,0.136,0.9996
956,1977,YDYE,0.066,0.767,0.166,0.9997
957,1977,YEM,0.069,0.742,0.189,0.9999
958,1977,YUG,0.076,0.744,0.179,1.0
959,1977,ZMB,0.108,0.736,0.157,0.9997
960,1978,AFG,0.067,0.735,0.198,1.0
961,1978,AGO,0.083,0.785,0.132,0.9996
962,1978,ALB,0.134,0.723,0.143,0.996
963,1978,ARE,0.064,0.768,0.168,0.9997
964,1978,ARG,0.096,0.745,0.16,0.9998
965,1978,AUS,0.055,0.749,0.196,1.0
966,1978,AUT,0.059,0.731,0.21,1.0
967,1978,BDI,0.103,0.737,0.16,0.9998
968,1978,BEL,0.075,0.78,0.145,0.9999
969,1978,BEN,0.117,0.698,0.185,0.9999
970,1978,BFA,0.09,0.755,0.155,0.9997
971,1978,BGD,0.058,0.779,0.163,0.9999
972,1978,BGR,0.079,0.771,0.15,0.9996
973,1978,BHR,0.096,0.729,0.175,0.9999
974,1978,BLR,0.074,0.789,0.137,0.9998
975,1978,BOL,0.085,0.749,0.165,0.9998
976,1978,BRA,0.072,0.745,0.183,0.9998
977,1978,BRB,0.077,0.769,0.154,0.9999
978,1978,BTN,0.078,0.715,0.208,0.9999
979,1978,BWA,0.094,0.729,0.177,0.9999
980,1978,CAF,0.074,0.74,0.185,1.0
981,1978,CAN,0.067,0.741,0.192,1.0
982,1978,CHL,0.076,0.711,0.213,1.0
983,1978,CHN,0.113,0.716,0.171,0.9999
984,1978,CIV,0.081,0.715,0.203,1.0
985,1978,CMR,0.095,0.72,0.185,0.9999
986,1978,COD,0.107,0.738,0.155,0.9997
987,1978,COG,0.095,0.766,0.139,0.9997
988,1978,COL,0.062,0.761,0.177,0.9999
989,1978,COM,0.099,0.749,0.152,0.9997
990,1978,CPV,0.079,0.739,0.182,0.9999
991,1978,CRI,0.051,0.713,0.236,1.0
992,1978,CSK,0.079,0.729,0.193,0.9999
993,1978,CUB,0.116,0.732,0.152,0.9997
994,1978,CYP,0.089,0.739,0.172,1.0
995,1978,DDR,0.08,0.725,0.195,0.9999
996,1978,DEU,0.047,0.776,0.177,1.0
997,1978,DNK,0.07,0.73,0.2,0.9999
998,1978,DOM,0.058,0.812,0.13,0.9994
999,1978,DZA,0.092,0.752,0.155,0.9999
1000,1978,ECU,0.039,0.822,0.139,0.9998
1001,1978,EGY,0.078,0.741,0.181,1.0
1002,1978,ESP,0.069,0.739,0.193,1.0
1003,1978,ETH,0.109,0.73,0.16,0.9999
1004,1978,FIN,0.037,0.822,0.142,0.9997
1005,1978,FJI,0.055,0.765,0.18,0.9999
1006,1978,FRA,0.076,0.757,0.167,1.0
1007,1978,GAB,0.069,0.734,0.197,0.9999
1008,1978,GBR,0.081,0.737,0.182,1.0
1009,1978,GHA,0.109,0.73,0.161,0.9998
1010,1978,GMB,0.056,0.78,0.163,1.0
1011,1978,GNB,0.078,0.735,0.187,0.9999
1012,1978,GNQ,0.061,0.774,0.165,0.9999
1013,1978,GRC,0.073,0.761,0.166,0.9997
1014,1978,GRD,0.068,0.749,0.183,1.0
1015,1978,GTM,0.061,0.773,0.166,1.0
1016,1978,GUY,0.089,0.751,0.161,0.9998
1017,1978,HND,0.069,0.718,0.213,1.0
1018,1978,HTI,0.088,0.745,0.167,0.9999
1019,1978,HUN,0.066,0.739,0.195,0.9999
1020,1978,IDN,0.067,0.738,0.195,0.9999
1021,1978,IND,0.09,0.731,0.178,0.9999
1022,1978,IRL,0.091,0.734,0.175,1.0
1023,1978,IRN,0.081,0.706,0.213,0.9999
1024,1978,IRQ,0.094,0.806,0.1,0.0323
1025,1978,ISL,0.091,0.732,0.177,0.9997
1026,1978,ISR,0.037,0.82,0.143,0.9997
1027,1978,ITA,0.092,0.729,0.178,0.9998
1028,1978,JAM,0.079,0.763,0.159,0.9999
1029,1978,JOR,0.064,0.746,0.191,0.9999
1030,1978,JPN,0.059,0.755,0.185,0.9999
1031,1978,KEN,0.104,0.717,0.18,1.0
1032,1978,KHM,0.114,0.752,0.134,0.9996
1033,1978,KWT,0.081,0.761,0.157,0.9999
1034,1978,LAO,0.105,0.692,0.203,0.9998
1035,1978,LBN,0.1,0.763,0.137,0.9985
1036,1978,LBR,0.106,0.692,0.203,0.9999
1037,1978,LBY,0.12,0.734,0.146,0.9994
1038,1978,LKA,0.059,0.764,0.178,1.0
1039,1978,LSO,0.125,0.739,0.137,0.9922
1040,1978,LUX,0.073,0.728,0.199,0.9999
1041,1978,MAR,0.084,0.762,0.154,0.9999
1042,1978,MDG,0.091,0.768,0.141,0.9998
1043,1978,MDV,0.061,0.765,0.174,0.9996
1044,1978,MEX,0.085,0.726,0.189,1.0
1045,1978,MLI,0.13,0.735,0.136,0.8933
1046,1978,MLT,0.063,0.763,0.174,1.0
1047,1978,MMR,0.094,0.766,0.141,0.9988
1048,1978,MNG,0.052,0.804,0.144,0.9998
1049,1978,MOZ,0.1,0.76,0.141,0.9998
1050,1978,MRT,0.056,0.762,0.181,0.9998
1051,1978,MUS,0.096,0.755,0.149,0.9987
1052,1978,MYS,0.085,0.751,0.164,0.9997
1053,1978,NER,0.127,0.719,0.154,0.9985
1054,1978,NGA,0.096,0.744,0.16,0.9998
1055,1978,NIC,0.081,0.769,0.149,0.9994
1056,1978,NLD,0.075,0.754,0.171,0.9999
1057,1978,NOR,0.065,0.735,0.201,0.9999
1058,1978,NPL,0.068,0.723,0.209,1.0
1059,1978,NZL,0.064,0.777,0.159,0.9999
1060,1978,OMN,0.066,0.766,0.169,0.9998
1061,1978,PAK,0.052,0.815,0.133,0.9999
1062,1978,PAN,0.065,0.758,0.178,1.0
1063,1978,PER,0.062,0.793,0.145,0.9998
1064,1978,PHL,0.091,0.734,0.175,0.9998
1065,1978,PNG,0.045,0.793,0.162,0.9999
1066,1978,POL,0.05,0.767,0.183,0.9999
1067,1978,PRT,0.057,0.773,0.17,0.9999
1068,1978,QAT,0.114,0.716,0.17,0.9996
1069,1978,ROU,0.042,0.789,0.168,0.9999
1070,1978,RUS,0.093,0.763,0.144,0.9999
1071,1978,RWA,0.085,0.741,0.174,0.9997
1072,1978,SDN,0.085,0.748,0.167,1.0
1073,1978,SEN,0.084,0.73,0.186,0.9999
1074,1978,SGP,0.092,0.793,0.115,0.9953
1075,1978,SLE,0.069,0.753,0.178,0.9999
1076,1978,SLV,0.091,0.735,0.174,0.9999
1077,1978,SOM,0.101,0.748,0.151,0.9998
1078,1978,STP,0.113,0.72,0.167,0.9997
